Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.4495622,190.2187719,195.4922595,211.0647991,230.0887184,265.323346,267.7484273,214.8321482,200.3071662,230.2873081,253.5665638,269.3683252,228.859956,259.7017343,296.8898411,281.4061265,271.1255517,306.8099945,345.8345536,372.0602585,402.0605623,372.0773779,345.6414812,337.1628999,355.666675,352.3528246,435.0682538,374.4703415,372.6841132,365.8896572,398.6370001,433.7730651,409.7466254,370.4192479,328.7445864,379.9880073,397.1359369,384.7961564,407.5233036,410.3342297,258.4709595,269.0149984,304.5645608,367.8215216,417.5081649,491.9463779,911.9986756,1078.160509,1210.622257,1074.75538,1299.344949,1549.462902,1587.561237,2345.392906,1971.033347,1743.850996,1931.38947,2025.932424,2202.312164,2202.115567
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5274722,351.9088665,398.545983,394.3314534,419.7886298,461.3494585,489.071872,475.4218352,477.7804689,508.1078294,518.3742332,493.8334004,456.4910353,429.719768,363.482479,336.6300919,343.5373419,393.7399293,410.7612161,322.4156816,453.4035185,659.992723,715.0968204,674.0855502,672.4244026,651.1353635,717.0507379,769.0039433,787.2380702,769.2560137,732.9665707,856.5652698,983.3094922,1064.131237
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,106.4132245,109.4519199,93.84490888,100.1017727,112.6091961,116.5587618,120.1430164,148.1734891,183.081415,213.3092623,201.1266813,239.4322797,288.0577088,335.8059798,378.316551,332.6816182,318.6069224,304.837,244.3713217,298.661993,234.6545072,265.4878195,305.3122195,310.2979817,331.8184348,695.4095874,695.1560481,711.7255101,682.2185213,696.4508185,728.6690719,669.3988656,678.6756302,637.9315702,594.151643,505.4201497,411.7724804,335.906217,642.7549298,665.7219407,662.362461,780.3800991,924.5115164,833.2804027,860.6378737,762.7610541,742.7811378,700.514972,607.4284041,649.5108294,683.9976539,676.6559246,712.5123711,751.2946884
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,111.6885218,109.3318389,119.7270646,119.776831,130.3665283,142.2810773,145.8767207,148.9771868,158.8656734,153.006192,141.5595325,194.9241624,204.248042,197.0322321,162.6721541,164.9419353,145.9067886,190.4525886,176.2595805,223.4695441,250.1504679,257.7891756,221.7998175,227.0228102,220.9602169,233.2424019,243.4387342,237.1290304,178.8485197,190.6726301,308.1441193,319.6774918,331.4938718,371.2198274,404.3491366,436.3020197,429.6222659,493.0704969,597.5763927,557.1716148,557.6321326,702.7428804,616.4116862,634.482446,622.4817167,603.1585129,661.0076549,736.7255662,777.9699218,697.7844029
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,34.79058136,40.75223732,46.97570522,234.3406925,243.7690913,247.8407311,225.4888255,221.137218,218.208409,217.3258292,226.0068125,292.4703648,354.2894549,407.7233909,418.019898,429.4236776,,,202.6290698,138.9373495,155.621852,144.1972478,151.7738225,176.4140568,207.0532101,243.7349313,254.543267,217.0723884,267.4680729,256.2210082,301.1791291,294.0705049,210.4099825,285.5525482,450.63814,824.5495461,663.729505,1067.634779,1725.554738,2313.151289,2744.208156,3618.576094,6152.131238,10963.28936,12857.33605,15908.39183,22942.58345,16667.93682,17288.8596,21641.87052,21711.15323,20390.71932,19394.02999,11283.46561,9250.331953,9667.912252,10144.19581,8131.923888
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,520.3227443,590.7800548,617.0577577,695.2286244,783.705881,899.2812389,997.4304675,1068.114556,1154.438531,1324.058989,1494.387855,1652.326599,1899.675273,2502.814358,2828.748432,3153.235306,3390.545484,3886.374253,4694.633683,5705.949274,5893.66181,5380.267683,5579.234772,5019.878653,4852.565728,4813.71118,5656.505356,6564.884503,7598.028053,7846.678164,9600.18513,10188.36978,11176.45844,10401.98299,11091.28386,12959.32432,13749.11515,13427.83249,13472.13764,13245.18946,12042.95373,12538.17883,14110.31339,18477.57841,21955.10409,22551.73574,24801.15781,28827.32636,31997.28201,29710.9703,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18167.77372,18116.45962,18930.21859,20324.30501,19582.53601
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,792.3847095,991.2614482,1153.999574,1245.624686,1276.412627,1347.002749,1372.681992,1477.84062,1678.190775,1872.319096,2162.291018,2408.86184,2758.116073,2886.908295,3117.954477,3192.100493,3153.946709,3272.3228,3411.898916,3632.750611,3861.397822,4370.703998,4705.652241,5057.173965,5040.670468,5213.896269,5682.5961,5741.598633,6644.02496,6658.540847,7212.506822,7832.423352,7290.6971,7257.756622,7291.058897,7444.504768,7789.776381,8369.886755,9096.870646,9628.347487,10152.83281,10485.90716,10965.51316
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1498.276437,1876.503239,2196.711711,2860.280576,3432.706033,4257.949712,4844.676329,5713.954919,7235.549741,8480.694827,9483.173076,8544.058329,7813.690667,7988.170959,7198.702247,7760.828404,11271.32143,14554.38754,16398.01109,16813.68395,18326.80512,18315.1963,18768.93014,16797.45886,18123.96303,21665.7019,21422.35754,19145.49604,20496.66137,20170.43842,19004.10729,19275.47334,20652.87833,27459.76278,32023.45221,32489.78191,35458.12312,39780.95144,44367.05565,44918.56488,43988.33249,47186.98147,45936.76595,47535.58995,50484.92757,44536.40131,48181.87419,50321.36875,54470.95639,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,252.7561712,253.22729,261.1791338,280.0966364,279.9304645,278.8281385,283.1927246,287.9680471,310.6617452,322.4375294,349.0249756,355.0903711,367.1188811,438.5448512,527.4176968,594.6518036,696.2220153,854.6366434,925.1257445,1027.083696,1143.440402,1217.26402,1200.249234,1212.716559,1234.702641,1233.080944,892.2929065,850.2185121,915.3980653,955.1134609,845.3069621,1011.754966,1093.962908,1164.374025,1293.470198,1424.682543,1487.607658,1649.001602,1755.849582,1619.510736,1664.298958,1575.428557,1710.341468,1765.351677,1889.691824,2101.541818,2287.935715,2531.20608,2848.50316,2695.221264,2898.942215,3281.667502,3408.784916,3522.773698,3779.642328,3994.636913,4173.301666,4451.45099,4472.892363,4619.987097
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.36688,22572.0753,24395.79762,26495.87758,26555.6452,27542.22617,29056.31429,30026.50321,30700.43401,30859.40435,32494.56236,33265.38119,34394.09748,35278.92594,35562.83791,35615.80463,35712.56214,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,297.6732991,315.3854595,321.5457671,282.3063385,305.3616112,327.1142227,344.1665235,370.1541723,334.8412728,358.3209366,379.8937205,395.2029189,395.2929468,420.6615817,588.1362199,663.4010019,602.6248473,590.0653705,658.4385652,683.3330327,773.1816708,729.6069588,616.9631589,628.1976888,564.526418,588.6134094,660.1527636,468.1401851,551.2636434,509.371017,533.5362054,468.1601974,499.0277096,602.1414776,712.7128542,816.5429329,927.1958956,988.3478364,951.9124771,926.7428086,954.4041525,955.6653806,974.9491933,997.2100346,1056.423886,1105.496454,1954.133308,2331.200342,2566.887085,2756.819889,3033.247725,3425.436441,3788.146749,3934.865262,4031.600662,4166.128516,4542.622067,4586.054572,4979.002188,5468.356629
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1363.90302,1422.714525,1516.31857,1613.141355,1739.351525,1867.005075,2025.977447,2151.783019,2312.400615,2516.093593,2726.165532,2996.671133,3444.346979,4136.304114,4621.763576,5106.495966,5514.926448,6189.636185,7367.133026,8444.686124,9349.172346,9415.471169,9259.527671,9495.682014,9836.156567,10256.42734,12368.02684,14237.86775,15923.59676,16538.26142,18440.17127,19344.9903,20689.37263,20691.48668,22031.07576,24272.33022,24324.20137,23768.17966,23717.13678,24753.41911,25102.87696,24717.11664,25605.89658,28529.97621,31558.43266,33172.20055,34797.80678,37807.87106,39888.60952,37123.94591,38650.14499,41536.18271,41343.83883,41628.48055,42293.54451,39730.91955,40332.26339,41971.23735,44351.03906,44540.39409
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,429.4428744,436.7544115,487.8211341,565.7278104,629.5915258,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.738437,1893.181242,2144.607713,2252.111881,2850.01461,3429.420276,3923.943731,4569.453707,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9071.332602,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43731.10682,46165.85651,48542.88733,48755.83508
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,164.6447225,169.909593,179.8763898,185.049515,200.4343768,216.8144705,227.7411449,240.5471331,252.5845199,253.2689128,266.1362102,261.2465571,278.6150127,307.3436614,338.1559924,356.457284,414.6231405,497.9382908,895.6497994,993.7274477,1078.808879,1066.169586,1090.998794,1110.477866,1183.027069,1232.871343,1287.411031,1362.886302,1262.066881,1128.282685,993.4830527,911.7555181,942.612765,913.3023086,836.6037387,936.6669981,887.6933678,948.955555,1023.460569,1002.715198,1080.462129,1120.552212,1122.063942,1145.497561,1204.476619,1296.695959,1420.136121,1572.065504,1727.827701,1789.706651,1904.346465,2088.3153,2144.342611,2102.593166,2206.051934,2302.201379,2342.584651,2453.727896,2505.776752,2574.912191
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,107.3997531,107.6285272,114.3757865,134.6887135,117.408248,133.7005645,141.9696161,135.5262291,139.8037293,151.6044406,154.5299034,162.1786653,171.4682248,201.6331419,240.7162588,266.7231628,277.1437255,316.1557383,354.6610807,386.9521357,401.986625,391.3378164,381.4444805,352.306752,342.7638746,347.2102419,388.1005878,424.056391,413.700189,387.9243171,389.367938,387.534807,344.2810645,343.0221159,294.0102681,325.3116197,330.9905457,336.6507265,344.2577074,336.9259542,351.6044066,326.6373588,341.6989738,378.2688913,422.8004334,467.8116855,541.2781946,629.2276633,739.0828424,728.302897,779.1447554,840.1037469,862.6179163,937.5807608,962.9292205,927.4845955,897.4932554,929.4107113,955.5189073,947.0612336
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852.222226,5202.918817,5260.251413,5619.200373,5185.584437,4849.534223,5391.091591,6233.053682,8060.257162,9662.775968,10530.21991,11703.33789,13962.84757,16309.43901,14555.99645,13923.62858,14566.63847,13238.10193,13642.19366,13600.19439,11782.89908,12360.48382,13412.33829,14920.19138,14853.23984
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.66113939,68.76454866,70.13801098,71.96218417,77.86248542,82.94764733,84.98538923,83.41218669,81.59291749,85.29574072,70.82628528,76.26363675,76.90189551,94.90457191,112.9961569,133.750064,169.3109219,178.8608397,180.2732374,195.754238,245.2166538,256.2456633,249.4320438,268.2917076,293.186726,317.076446,357.7966088,309.3033965,386.7772342,396.6861392,439.944063,483.873905,308.3713132,251.752719,285.1187788,363.2658259,368.6322377,415.7704833,455.5418961,499.3037489,467.1475588,417.762646,396.6338208,332.6147785,391.0346157,468.7572696,508.9688066,619.8127742,678.8447898,672.0369979,665.6274195,744.2174268,769.749381,815.8200152,831.8739489,815.7282844,735.3017703,765.7272943,868.3420248,754.5879177
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.258323,3735.10582,3873.987723,4173.373024,4494.707624,4525.039103,4596.182622,4744.212264,4793.478522,4624.281657,5276.033189,6655.333009,8421.103313,10285.79363,11200.57695,11475.82271,13918.96019,15753.47328,13046.48101,13113.52596,14150.96673,12918.24752,13687.2461,14246.1098,12651.56834,12992.37567,14457.60876,16150.77276,16475.74184
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,158.0287189,149.3442975,153.3228538,160.0411894,177.5046107,189.8999101,191.1156636,192.1875532,198.5237474,216.7266788,230.2515923,245.7204765,270.4051521,340.3045781,420.3416903,444.8696684,475.5967339,529.2745481,560.4349552,659.4268955,763.8525556,812.2660171,791.0105486,765.3352699,768.3842154,796.8875564,814.0645164,816.8073489,867.5269008,884.9821969,995.7376724,1055.566403,1036.613921,1094.545366,1179.653373,1307.947247,1410.375677,1473.571462,1414.808211,1356.386937,1457.24254,1462.115965,1469.080452,1636.092968,1926.081069,2279.136511,2675.424485,3292.33179,3914.321957,3759.662481,4520.586656,5287.113108,5566.795982,5823.532083,5965.913145,5581.205514,5571.601027,6091.709777,6451.685682,6564.920147
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,147.7750708,141.3479537,145.637819,153.0788002,166.410428,178.7038673,180.9933838,181.4579456,187.2016571,204.546396,219.0689445,231.1590911,251.9173178,312.7775791,389.1045638,416.5341269,442.3211417,489.1921399,520.3774486,609.0740684,704.7358636,780.3569099,752.815519,710.6374844,703.0087399,725.4449495,735.1532395,739.2150858,779.1121361,789.2269821,881.7662684,928.0875468,906.9940985,946.9437825,1009.720339,1118.092813,1203.193315,1252.311178,1202.677947,1154.777076,1239.248535,1237.697866,1245.447989,1382.979187,1621.566275,1909.04944,2236.821762,2732.60977,3238.502622,3103.944674,3707.50905,4311.53819,4528.972274,4736.528497,4851.424618,4537.976928,4503.145178,4885.474243,5153.202106,5227.759059
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,99.46703038,102.548046,107.9085988,118.3995993,113.2314408,124.8429064,131.976474,129.854923,132.9740464,146.2874251,165.1641322,161.9835585,164.9795754,184.7395935,243.7127523,284.2692588,288.6473969,306.0581282,338.1506772,382.4706812,440.8870195,633.6335143,581.0274058,472.0795951,422.4183137,421.9992539,403.6987007,415.4505914,413.4076408,392.9217549,410.8967087,405.8873229,381.7309077,354.3869143,333.9211074,372.4405688,399.4025802,403.733545,399.4471561,401.5057342,435.3309573,420.3350858,442.0052078,485.3231203,555.4695746,629.8195775,740.90076,847.9122545,992.9410116,954.1464839,1074.340129,1190.507013,1250.498231,1347.43393,1422.525515,1370.73525,1299.267674,1312.725888,1359.696233,1377.49082
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,100.3263598,104.8583849,109.4542148,113.0192383,120.2833287,127.2878351,134.9671436,132.149891,135.9533179,151.8108979,202.7753144,183.3099812,199.9721026,207.1190417,292.4199229,325.4941568,383.2192344,390.7239111,410.6838409,489.9528486,610.5943723,1144.592247,1013.685316,746.1868047,621.6254308,601.9987943,522.9596315,521.7166619,524.5822091,490.8926829,521.1368178,515.5339753,499.9940393,435.0785571,436.0966195,488.110321,527.3563392,526.6785989,504.8063069,515.4523117,572.5584673,558.0220051,601.929914,660.2057649,786.0233961,917.101834,1122.662298,1264.850917,1464.524963,1339.974593,1536.688862,1730.326711,1859.438279,1977.510202,2105.041778,1957.863442,1771.739128,1714.469866,1753.091302,1762.411154
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.53729821,65.05304504,74.60209839,79.7145361,79.17818933,90.87617299,131.0249116,202.4953847,233.1166663,278.1966681,333.6943743,365.9158446,356.9213367,491.5795263,566.5776809,583.6698581,512.9591176,525.333963,516.9609933,474.8591605,442.2154673,481.7814823,530.0032456,585.07655,631.7828373,681.9383856,827.9053053,912.2032751,1026.39342,1137.410118,1063.712365,463.9481695,671.0986161,780.190201,748.2576157,900.1775757,1065.648539,1150.261315,1263.287321,1589.801489,1860.002763,2166.854167,2261.247224,3122.362815,3643.043936,3694.348946,3623.911582,3491.624791,3331.695128,3562.845756,3837.651731,3893.846425,4135.569263
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,103.0618419,105.4452555,111.4591633,126.2969834,113.8872531,128.5812448,135.7018348,133.8888509,136.7543073,149.186634,150.8517007,156.5985374,152.0003928,179.5524937,225.923595,272.2298625,245.905709,269.364335,309.4400859,334.7095835,358.3643879,356.3488479,345.9635296,324.7291398,316.5681003,326.6367604,342.4693936,361.5170179,356.4619721,342.9040424,354.2106561,349.4702973,320.2501285,313.5758442,281.1779588,312.7131109,333.1903557,340.2520251,345.5046851,342.8368626,364.2078687,348.9971805,359.1548379,394.8401661,436.391052,481.587631,544.0263959,632.767972,750.0322775,757.0900258,836.6672824,911.416819,933.7731072,1019.86625,1066.54824,1066.156944,1057.255824,1110.355797,1162.750266,1185.841859
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681.46956,14038.35065,15990.78835,18447.99714,20624.27674,20322.94615,21352.21605,24864.43629,29520.0323,35492.43553,37761.03605,42106.80118,54194.98641,70994.40895,65031.33187,69766.52119,77351.95888,76104.68137,80431.6728,88974.22865,81606.28003,79155.54167,80989.17221,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,82.18860201,85.35430117,89.88175669,101.1264282,115.537497,119.3189172,89.99730596,96.33913665,99.8759646,107.6223178,112.4344935,118.6032421,122.9818639,143.7786881,163.4781112,158.0361718,161.0920917,186.2135013,205.6933861,224.0010168,266.5778481,270.4706024,274.1113314,291.2381101,276.6679586,296.4351516,310.4659351,340.4168316,354.1492516,346.1128873,367.5566093,303.0556053,316.9539279,301.1590042,346.1029503,373.76648,399.9500768,415.493797,413.2989342,441.9987596,443.3141934,451.5730011,470.9867859,546.7266145,627.7742473,714.8610135,806.7532806,1028.334771,998.522339,1101.96084,1357.563719,1458.103527,1443.879529,1449.605912,1573.881492,1605.605434,1732.564262,1981.65105,2005.863005,2104.1459
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1488.294699,1705.972597,2082.956833,2427.172299,2519.941695,2976.960967,2923.079668,3431.177511,4405.256092,5436.464875,6380.069479,5993.322936,6168.016347,5922.325869,5698.844161,6018.935061,8121.886273,9593.388295,10728.70368,11189.20059,14048.1062,14104.07829,15733.20398,14674.61457,15921.97484,19181.40045,20860.59699,22542.81077,24263.2448,26284.34198,26241.36461,28227.72753,32541.0986,41106.92527,47631.01066,50878.22361,54306.42932,61359.74138,61262.10056,52105.15248,48715.17686,51848.90973,48917.89756,51590.18845,55492.98268,61995.42278,63197.08237,69822.34718,78621.22796,78660.95646
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.6807812,196.9250818,203.4373167,208.1323615,221.3212371,248.3410727,264.9797001,287.0828325,318.9919657,350.9136062,384.9441235,468.956812,570.3505859,876.2685238,1453.73458,1581.930432,2017.411921,2315.892839,2168.870152,2427.465821,2441.440491,2499.98875,3008.145562,3583.329301,3568.655564,3805.582651,4244.691016,2617.70064,2318.464413,2197.956228,2214.327492,,,1067.307533,1185.686304,1569.255294,1932.804985,1804.336677,1723.835367,1756.896667,1670.00947,1909.412278,1911.678792,2253.936132,2756.198742,3246.051029,3774.357841,4904.666252,5717.314465,5709.94798,6599.660938,7781.406114,7927.846902,6018.324473,5585.526758,4904.326877,5253.424843,5520.310789,,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,231.0256489,245.0320539,254.7014337,250.78711,288.1635526,,,,312.8222774,313.8174456,330.8852017,376.8918748,388.1110241,468.8540124,1018.095783,1151.81763,1471.149412,1591.88086,1847.668681,2852.110683,3911.543576,2736.020466,2951.353149,2740.01007,3081.059775,3103.985593,2962.187228,3482.167598,3762.451489,3862.404509,10326.92166,,,,,,,,,,,,,,1391.963489,1855.522004,2373.214785,3182.947982,4636.610978,3853.940935,4657.280426,6045.495551,6836.027313,7076.554608,6818.804621,4989.803075,4776.726499,5205.288255,5834.166211,5955.10901
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.982269,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2580.227702,3256.98818,4020.878454,5445.515546,7051.135101,6463.878862,7594.673997,9972.222525,11253.62579,12659.6417,14844.094,15160.00707,13732.34681,11689.35349,11977.51684,12379.76764,16430.7085,22486.93841,24488.72802,22468.06866,25423.07201,26843.2781,27165.04602,23615.239,24054.73467,26673.62532,27659.87612,27960.92244,30995.02968,32343.99159,32018.06368,28793.96075,32326.63824,39423.92801,47367.27817,56658.59267,56673.60244,69054.27079,56409.7731,41333.41853,43024.92349,47516.87469,45910.02055,49522.23659,54241.93466,52564.42919,61466.80397,71310.93925,72968.70423,66944.82551
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,2370.096391,2186.950147,2787.563532,3455.231849,4838.910275,4445.779064,4297.516275,4808.41406,4564.546469,5682.535658,6231.178392,6465.932273,6905.857179,7574.233748,7011.411092,6497.733706,7931.509565,9375.892952,11278.56333,11045.14458,12663.36365,13650.84118,14758.34609,14443.24297,15992.3424,18103.66252,19324.63936,19652.60744,19415.98507,19120.25065,21043.57493,20306.93224,18435.89476,18979.32345,19896.81774,20566.64549,21837.37849,24924.33095,29567.80388,27715.63681,30693.59308,33669.24647,32511.23785,36309.46883,37678.88977,35776.79517,37321.62404,40541.86209,41719.72544,43641.39774
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.863953,2305.609774,2671.137308,3205.252065,3621.145839,4106.993857,4033.099367,4603.599693,5610.498107,6990.285794,8456.918982,7622.833328,7556.523429,7832.575389,7739.71528,7990.686562,11315.01517,14234.72865,15744.66127,16386.66222,20825.78421,21956.52976,23243.47454,18738.7639,19337.63091,20664.55227,23081.60468,21829.34582,22318.1373,21997.62432,20087.59199,20483.21599,22270.14412,27465.6753,31259.7165,32043.14037,33501.65817,37822.66524,40778.34274,37079.75867,36000.52012,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30939.71425,32406.72032,34520.08516,33189.5658
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,429.2552004,453.056188,463.8902367,485.2463716,518.8141714,553.4497405,615.9657275,636.61804,593.6227731,644.056942,748.9574615,808.6356778,968.9674228,968.9591999,1188.553046,1410.448086,1443.057671,1561.730574,1255.729352,1137.026938,1238.83506,1356.016631,1474.2387,1593.184296,1029.137161,899.2567575,1168.099284,1383.765782,1602.198506,1832.758909,1897.686963,1668.98801,1434.710462,2175.456373,2159.841372,2580.736386,2879.658193,3241.234407,3359.005841,3362.200664,3384.694861,3431.416469,3599.973172,3469.151565,3725.109093,4089.198442,4321.043327,4633.944386,4917.718398,4316.231053,4704.054455,5111.471413,5209.851931,4989.171391,4833.790318,4907.50372,4843.338474,5069.183838,5354.236859,5582.263778
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,511.1016643,519.3739292,458.1267055,374.0842445,432.1452798,371.5727679,374.8884241,418.5784695,484.3359709,596.4204473,659.7757987,804.7998473,962.0097609,1163.009376,1420.562294,1644.257841,1778.872949,1825.826135,1841.874544,1783.722755,1721.980971,2122.96691,2157.100627,1927.555854,1241.699101,1166.610276,1155.233314,1355.237043,1353.257159,1434.445698,1486.646886,1484.136866,1515.419597,1622.855464,1642.351331,1674.825261,1744.463602,1827.335753,1902.589902,2073.641321,2214.017817,2548.268658,2773.740242,3398.151722,3504.00246,3690.113268,3816.279258,3877.339345,3998.027473,4072.765475,4105.448961,4103.7336,4162.820687,4241.788782,4330.329346
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,478.9953402,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2037.559901,2272.077802,2967.041996,3997.84112,4353.824355,4659.120115,5197.806697,6335.787627,8821.843492,9105.136097,9465.379714,10361.32306,9578.113803,10425.40682,10984.86583,11584.64933,17111.85373,20745.25209,25051.85432,24813.29938,25359.34702,28925.04158,31464.54905,35765.91409,39268.56687,43440.36787,38436.92631,35021.71909,31902.7671,36026.55608,38532.04088,33846.46564,32289.35054,34808.39092,37688.72234,37217.64873,35433.98896,35275.22843,39339.29757,40855.17564,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34524.46986,38761.81815,38386.51115,39159.42356,40246.88013
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.92709,1658.030785,2068.124118,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.223175,9070.488253,11634.0019,12386.7,13890.63177,12807.26069,10510.77189,7714.841844,9247.581331,9812.601405,9731.145207
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.44552502,94.65125879,100.3943906,103.7787094,108.2936884,104.711564,118.2080184,120.9876974,128.3974447,133.6653704,141.8804934,151.8299327,173.4947604,198.5701733,227.3634428,240.0830336,246.486774,307.0163691,348.806605,394.6372562,442.5429829,401.6960422,362.6218506,324.3964841,323.3734316,308.6486251,351.0294899,372.7798512,377.1555059,361.1546293,361.3281889,332.4189598,324.1374038,220.0697268,265.2322565,325.7789408,421.3392708,445.8772703,465.909801,414.6793898,397.4826588,395.3295318,389.542711,429.7878437,451.6687159,511.6164222,685.9545322,825.6665976,902.0700258,905.1317861,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527568,1572.335496,1707.986805,1816.546916
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1309.392992
